episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
2003,53195,8.7,0,23,24,50,1
2004,53213,4.57,0,12,13,18,1
2005,53270,7.73,0,22,23,57,1
2006,53271,-1.01,0,0,1,1,1
2007,53331,8.1,0,23,24,60,1
2008,53361,7.7,0,19,20,30,1
2009,53384,5.37,0,14,15,23,1
2010,53386,-0.52,0,1,2,2,1
2011,53397,3.34,0,9,10,11,1
2012,53439,6.43,0,18,19,42,1
2013,53451,2.18,0,7,8,12,1
2014,53463,3.83,0,10,11,12,1
2015,53485,5.43,0,14,15,22,1
2016,53486,-1.01,0,0,1,1,1
2017,53494,2.42,0,7,8,8,1
2018,53506,2.73,0,8,9,12,1
2019,53512,1.44,0,5,6,6,1
2020,53538,5.19,0,14,15,26,1
2021,53566,5.07,0,14,15,28,1
2022,53578,3.28,0,9,10,12,1
2023,53647,7.01,0,22,23,69,1
2024,53672,5.8,0,15,16,25,1
2025,53716,7.96,0,21,22,44,1
2026,53723,1.38,0,5,6,7,1
2027,53762,9.36,0,23,24,39,1
2028,53765,-0.03,0,2,3,3,1
2029,53828,6.82,0,21,22,63,1
2030,53830,-0.52,0,1,2,2,1
2031,53831,-1.01,0,0,1,1,1
2032,53851,5.0,0,13,14,20,1
2033,53866,3.65,0,10,11,15,1
2034,53869,-0.03,0,2,3,3,1
2035,53893,6.96,0,17,18,24,1
2036,53937,6.86,0,19,20,44,1
2037,53948,2.24,0,7,8,11,1
2038,53949,-1.01,0,0,1,1,1
2039,53952,-0.03,0,2,3,3,1
2040,53956,0.46,0,3,4,4,1
2041,53960,0.46,0,3,4,4,1
2042,53973,2.12,0,7,8,13,1
2043,53985,2.18,0,7,8,12,1
2044,54002,4.63,0,12,13,17,1
2045,54017,3.65,0,10,11,15,1
2046,54034,2.98,0,9,10,17,1
2047,54095,11.54,1,24,25,61,0
2048,54104,1.81,0,6,7,9,1
2049,54146,5.88,0,17,18,42,1
2050,54172,6.29,0,16,17,26,1
2051,54176,0.46,0,3,4,4,1
2052,54193,3.53,0,10,11,17,1
2053,54200,1.38,0,5,6,7,1
2054,54213,3.77,0,10,11,13,1
2055,54233,5.0,0,13,14,20,1
2056,54277,6.86,0,19,20,44,1
2057,54304,7.88,0,19,20,27,1
2058,54321,4.08,0,11,12,17,1
2059,54385,6.21,0,20,21,64,1
2060,54412,5.13,0,14,15,27,1
2061,54437,5.25,0,14,15,25,1
2062,54464,6.23,0,16,17,27,1
2063,54471,1.38,0,5,6,7,1
2064,54494,4.82,0,13,14,23,1
2065,54539,7.9,0,21,22,45,1
2066,54547,1.32,0,5,6,8,1
2067,54551,-0.09,0,2,3,4,1
2068,54555,0.46,0,3,4,4,1
2069,54586,7.64,0,19,20,31,1
2070,54603,4.63,0,12,13,17,1
2071,54621,4.02,0,11,12,18,1
2072,54630,1.26,0,5,6,9,1
2073,54644,4.81,0,12,13,14,1
2074,54766,7.88,1,24,25,122,0
2075,54777,3.34,0,9,10,11,1
2076,54805,5.62,0,15,16,28,1
2077,54824,5.06,0,13,14,19,1
2078,54825,-1.01,0,0,1,1,1
2079,54849,4.76,0,13,14,24,1
2080,54855,1.44,0,5,6,6,1
2081,54887,6.48,0,17,18,32,1
2082,54918,5.44,0,15,16,31,1
2083,54956,7.22,0,19,20,38,1
2084,54958,-0.52,0,1,2,2,1
2085,54965,0.83,0,4,5,7,1
2086,54968,-0.03,0,2,3,3,1
2087,54969,-1.01,0,0,1,1,1
2088,54991,5.98,0,15,16,22,1
2089,55026,6.85,0,18,19,35,1
2090,55090,7.31,0,22,23,64,1
2091,55097,1.38,0,5,6,7,1
2092,55100,-0.03,0,2,3,3,1
2093,55161,11.54,1,24,25,61,0
2094,55178,3.53,0,10,11,17,1
2095,55180,-0.52,0,1,2,2,1
2096,55181,-1.01,0,0,1,1,1
2097,55216,7.4,0,19,20,35,1
2098,55224,2.42,0,7,8,8,1
2099,55290,7.74,0,23,24,66,1
2100,55360,11.0,1,24,25,70,0
2101,55394,6.91,0,18,19,34,1
2102,55413,6.71,0,16,17,19,1
2103,55432,5.06,0,13,14,19,1
2104,55465,6.97,0,18,19,33,1
2105,55511,6.74,0,19,20,46,1
2106,55524,3.22,0,9,10,13,1
2107,55565,7.59,0,20,21,41,1
2108,55594,5.56,0,15,16,29,1
2109,55596,-0.52,0,1,2,2,1
2110,55615,4.51,0,12,13,19,1
2111,55662,8.33,0,22,23,47,1
2112,55686,6.41,0,16,17,24,1
2113,55704,3.47,0,10,11,18,1
2114,55736,5.38,0,15,16,32,1
2115,55765,6.66,0,17,18,29,1
2116,55774,2.36,0,7,8,9,1
2117,55800,5.74,0,15,16,26,1
2118,55823,5.37,0,14,15,23,1
2119,55848,5.8,0,15,16,25,1
2120,55853,0.95,0,4,5,5,1
2121,55887,6.91,0,18,19,34,1
2122,55971,10.16,1,24,25,84,0
2123,55978,1.38,0,5,6,7,1
2124,55982,0.46,0,3,4,4,1
2125,56022,6.55,0,18,19,40,1
2126,56025,-0.03,0,2,3,3,1
2127,56038,3.22,0,9,10,13,1
2128,56043,0.95,0,4,5,5,1
2129,56078,7.95,0,20,21,35,1
2130,56139,8.04,0,23,24,61,1
2131,56142,-0.03,0,2,3,3,1
2132,56146,0.46,0,3,4,4,1
2133,56175,5.56,0,15,16,29,1
2134,56193,3.47,0,10,11,18,1
2135,56199,1.44,0,5,6,6,1
2136,56224,6.9,0,17,18,25,1
2137,56252,4.52,0,13,14,28,1
2138,56258,0.89,0,4,5,6,1
2139,56306,8.27,0,22,23,48,1
2140,56318,4.38,0,11,12,12,1
2141,56400,6.78,0,23,24,82,1
2142,56422,5.98,0,15,16,22,1
2143,56441,5.06,0,13,14,19,1
2144,56465,5.31,0,14,15,24,1
2145,56479,3.16,0,9,10,14,1
2146,56621,3.18,0,23,24,142,1
2147,56634,4.32,0,11,12,13,1
2148,56645,2.24,0,7,8,11,1
2149,56685,6.55,0,18,19,40,1
2150,56701,2.49,0,8,9,16,1
2151,56740,7.71,0,20,21,39,1
2152,56756,5.79,0,14,15,16,1
2153,56763,1.93,0,6,7,7,1
2154,56770,1.38,0,5,6,7,1
2155,56778,1.87,0,6,7,8,1
2156,56856,10.52,1,24,25,78,0
2157,56885,5.01,0,14,15,29,1
2158,56891,1.44,0,5,6,6,1
2159,56898,1.93,0,6,7,7,1
2160,56913,2.55,0,8,9,15,1
2161,56928,3.65,0,10,11,15,1
2162,56936,1.87,0,6,7,8,1
2163,56938,-0.52,0,1,2,2,1
2164,56954,3.59,0,10,11,16,1
2165,56980,6.29,0,16,17,26,1
2166,56996,3.59,0,10,11,16,1
2167,57025,7.21,0,18,19,29,1
2168,57028,-0.03,0,2,3,3,1
2169,57059,7.64,0,19,20,31,1
2170,57060,-1.01,0,0,1,1,1
2171,57067,1.38,0,5,6,7,1
2172,57075,2.42,0,7,8,8,1
2173,57082,1.38,0,5,6,7,1
2174,57086,0.46,0,3,4,4,1
2175,57093,1.38,0,5,6,7,1
2176,57128,7.95,0,20,21,35,1
2177,57156,5.62,0,15,16,28,1
2178,57184,5.62,0,15,16,28,1
2179,57222,8.32,0,21,22,38,1
2180,57253,7.64,0,19,20,31,1
2181,57260,1.38,0,5,6,7,1
2182,57285,6.35,0,16,17,25,1
2183,57298,2.67,0,8,9,13,1
2184,57391,5.02,0,21,22,93,1
2185,57467,10.64,1,24,25,76,0
2186,57538,6.89,0,22,23,71,1
2187,57603,7.8,0,23,24,65,1
2188,57620,4.63,0,12,13,17,1
2189,57656,4.04,0,13,14,36,1
2190,57667,3.34,0,9,10,11,1
2191,57683,5.79,0,14,15,16,1
2192,57735,8.03,0,22,23,52,1
2193,57759,5.86,0,15,16,24,1
2194,57779,5.55,0,14,15,20,1
2195,57807,7.27,0,18,19,28,1
2196,57812,0.95,0,4,5,5,1
2197,57820,1.87,0,6,7,8,1
2198,57848,6.17,0,16,17,28,1
2199,57863,4.2,0,11,12,15,1
2200,57874,3.34,0,9,10,11,1
2201,57902,7.27,0,18,19,28,1
2202,57957,6.75,0,20,21,55,1
2203,58004,8.33,0,22,23,47,1
2204,58050,7.84,0,21,22,46,1
2205,58062,3.28,0,9,10,12,1
2206,58077,3.65,0,10,11,15,1
2207,58081,0.46,0,3,4,4,1
2208,58213,7.28,1,24,25,132,0
2209,58220,1.93,0,6,7,7,1
2210,58235,3.65,0,10,11,15,1
2211,58282,8.88,0,23,24,47,1
2212,58335,7.42,0,21,22,53,1
2213,58362,6.78,0,17,18,27,1
2214,58419,7.18,0,21,22,57,1
2215,58435,4.14,0,11,12,16,1
2216,58443,1.32,0,5,6,8,1
2217,58445,-0.52,0,1,2,2,1
2218,58455,2.3,0,7,8,10,1
2219,58462,1.93,0,6,7,7,1
2220,58516,6.26,0,19,20,54,1
2221,58549,8.62,0,21,22,33,1
2222,58553,-0.09,0,2,3,4,1
2223,58572,4.51,0,12,13,19,1
2224,58611,6.06,0,17,18,39,1
2225,58647,6.79,0,18,19,36,1
2226,58697,8.15,0,22,23,50,1
2227,58706,2.36,0,7,8,9,1
2228,58720,2.61,0,8,9,14,1
2229,58732,2.73,0,8,9,12,1
2230,58762,6.05,0,16,17,30,1
2231,58770,1.32,0,5,6,8,1
2232,58802,7.03,0,18,19,32,1
2233,58835,4.22,0,13,14,33,1
2234,58849,3.71,0,10,11,14,1
2235,58941,6.18,0,23,24,92,1
2236,58972,3.79,0,12,13,31,1
2237,58987,4.75,0,12,13,15,1
2238,58989,-0.52,0,1,2,2,1
2239,58992,-0.03,0,2,3,3,1
2240,59039,8.33,0,22,23,47,1
2241,59043,0.46,0,3,4,4,1
2242,59053,1.75,0,6,7,10,1
2243,59086,5.87,0,16,17,33,1
2244,59124,6.67,0,18,19,38,1
2245,59174,7.6,0,21,22,50,1
2246,59218,7.96,0,21,22,44,1
2247,59235,4.08,0,11,12,17,1
2248,59256,5.49,0,14,15,21,1
2249,59269,3.22,0,9,10,13,1
2250,59273,0.46,0,3,4,4,1
2251,59275,-0.52,0,1,2,2,1
2252,59292,3.53,0,10,11,17,1
2253,59318,6.29,0,16,17,26,1
2254,59391,10.82,1,24,25,73,0
2255,59453,7.43,0,22,23,62,1
2256,59473,6.1,0,15,16,20,1
2257,59481,1.87,0,6,7,8,1
2258,59499,3.47,0,10,11,18,1
2259,59508,1.26,0,5,6,9,1
2260,59509,-1.01,0,0,1,1,1
2261,59523,4.26,0,11,12,14,1
2262,59558,5.2,0,15,16,35,1
2263,59587,6.11,0,16,17,29,1
2264,59589,-0.52,0,1,2,2,1
2265,59618,4.46,0,13,14,29,1
2266,59656,7.77,0,20,21,38,1
2267,59659,-0.03,0,2,3,3,1
2268,59678,3.96,0,11,12,19,1
2269,59682,0.46,0,3,4,4,1
2270,59713,5.44,0,15,16,31,1
2271,59738,6.9,0,17,18,25,1
2272,59740,-0.52,0,1,2,2,1
2273,59743,-0.03,0,2,3,3,1
2274,59765,5.98,0,15,16,22,1
2275,59818,7.42,0,21,22,53,1
2276,59855,7.83,0,20,21,37,1
2277,59859,0.46,0,3,4,4,1
2278,59866,1.38,0,5,6,7,1
2279,59949,6.72,0,23,24,83,1
2280,59957,2.42,0,7,8,8,1
2281,59960,-0.03,0,2,3,3,1
2282,59963,-0.03,0,2,3,3,1
2283,59970,1.93,0,6,7,7,1
2284,59987,2.98,0,9,10,17,1
2285,60052,6.15,0,20,21,65,1
2286,60074,5.98,0,15,16,22,1
2287,60159,6.05,0,22,23,85,1
2288,60162,-0.03,0,2,3,3,1
2289,60184,5.98,0,15,16,22,1
2290,60210,6.84,0,17,18,26,1
2291,60240,6.6,0,17,18,30,1
2292,60252,2.73,0,8,9,12,1
2293,60283,8.19,0,20,21,31,1
2294,60330,8.33,0,22,23,47,1
2295,60387,11.78,1,24,25,57,0
2296,60440,8.52,0,23,24,53,1
2297,60487,8.33,0,22,23,47,1
2298,60546,11.66,1,24,25,59,0
2299,60558,2.73,0,8,9,12,1
2300,60566,1.87,0,6,7,8,1
2301,60598,8.13,0,20,21,32,1
2302,60614,5.79,0,14,15,16,1
2303,60652,6.67,0,18,19,38,1
2304,60661,2.91,0,8,9,9,1
2305,60665,0.46,0,3,4,4,1
2306,60758,9.62,1,24,25,93,0
2307,60761,-0.03,0,2,3,3,1
2308,60770,2.36,0,7,8,9,1
2309,60775,0.95,0,4,5,5,1
2310,60781,0.89,0,4,5,6,1
2311,60789,1.32,0,5,6,8,1
2312,60856,6.58,0,21,22,67,1
2313,60930,6.16,0,21,22,74,1
2314,60955,6.35,0,16,17,25,1
2315,60959,0.46,0,3,4,4,1
2316,60974,4.75,0,12,13,15,1
2317,60992,4.57,0,12,13,18,1
2318,61057,11.3,1,24,25,65,0
2319,61070,3.22,0,9,10,13,1
2320,61082,3.28,0,9,10,12,1
2321,61127,7.9,0,21,22,45,1
2322,61146,6.16,0,15,16,19,1
2323,61151,0.95,0,4,5,5,1
2324,61179,8.37,0,20,21,28,1
2325,61186,0.83,0,4,5,7,1
2326,61257,10.94,1,24,25,71,0
2327,61267,2.3,0,7,8,10,1
2328,61285,5.12,0,13,14,18,1
2329,61323,6.12,0,17,18,38,1
2330,61353,6.05,0,16,17,30,1
2331,61402,6.56,0,19,20,49,1
2332,61444,6.43,0,18,19,42,1
2333,61490,8.39,0,22,23,46,1
2334,61545,7.85,0,22,23,55,1
2335,61553,1.32,0,5,6,8,1
2336,61568,3.65,0,10,11,15,1
2337,61605,7.28,0,19,20,37,1
2338,61686,6.84,0,23,24,81,1
2339,61691,0.95,0,4,5,5,1
2340,61703,4.38,0,11,12,12,1
2341,61723,6.1,0,15,16,20,1
2342,61730,1.93,0,6,7,7,1
2343,61747,2.98,0,9,10,17,1
2344,61767,5.55,0,14,15,20,1
2345,61778,2.79,0,8,9,11,1
2346,61794,5.24,0,13,14,16,1
2347,61810,4.69,0,12,13,16,1
2348,61849,7.71,0,20,21,39,1
2349,61863,3.16,0,9,10,14,1
2350,61875,2.73,0,8,9,12,1
2351,61892,5.18,0,13,14,17,1
2352,61927,7.4,0,19,20,35,1
2353,61961,6.36,0,17,18,34,1
2354,61981,5.55,0,14,15,20,1
2355,62020,8.81,0,22,23,39,1
2356,62029,2.91,0,8,9,9,1
2357,62034,0.4,0,3,4,5,1
2358,62042,2.42,0,7,8,8,1
2359,62066,5.31,0,14,15,24,1
2360,62114,7.17,0,20,21,48,1
2361,62127,2.12,0,7,8,13,1
2362,62161,8.56,0,21,22,34,1
2363,62179,5.67,0,14,15,18,1
2364,62197,4.57,0,12,13,18,1
2365,62221,5.86,0,15,16,24,1
2366,62268,6.68,0,19,20,47,1
2367,62269,-1.01,0,0,1,1,1
2368,62302,6.42,0,17,18,33,1
2369,62331,6.11,0,16,17,29,1
2370,62346,3.1,0,9,10,15,1
2371,62391,8.45,0,22,23,45,1
2372,62400,2.91,0,8,9,9,1
2373,62406,1.44,0,5,6,6,1
2374,62414,1.87,0,6,7,8,1
2375,62445,5.99,0,16,17,31,1
2376,62467,5.43,0,14,15,22,1
2377,62479,2.18,0,7,8,12,1
2378,62490,1.69,0,6,7,11,1
2379,62495,0.95,0,4,5,5,1
2380,62515,4.45,0,12,13,20,1
2381,62538,3.17,0,10,11,23,1
2382,62575,7.83,0,20,21,37,1
2383,62576,-1.01,0,0,1,1,1
2384,62580,-0.09,0,2,3,4,1
2385,62607,6.23,0,16,17,27,1
2386,62611,0.46,0,3,4,4,1
2387,62615,0.46,0,3,4,4,1
2388,62633,2.92,0,9,10,18,1
2389,62636,-0.03,0,2,3,3,1
2390,62637,-1.01,0,0,1,1,1
2391,62665,6.72,0,17,18,28,1
2392,62666,-1.01,0,0,1,1,1
2393,62676,2.85,0,8,9,10,1
2394,62684,1.87,0,6,7,8,1
2395,62710,5.74,0,15,16,26,1
2396,62718,1.87,0,6,7,8,1
2397,62742,8.06,0,19,20,24,1
2398,62801,11.66,1,24,25,59,0
2399,62816,5.3,0,13,14,15,1
2400,62827,3.89,0,10,11,11,1
2401,62913,6.54,0,23,24,86,1
2402,62931,5.67,0,14,15,18,1
2403,62945,3.71,0,10,11,14,1
2404,62999,7.91,0,22,23,54,1
2405,63007,1.87,0,6,7,8,1
2406,63044,7.83,0,20,21,37,1
2407,63071,7.33,0,18,19,27,1
2408,63097,5.74,0,15,16,26,1
2409,63110,4.32,0,11,12,13,1
2410,63121,3.34,0,9,10,11,1
2411,63131,1.75,0,6,7,10,1
2412,63159,6.72,0,17,18,28,1
2413,63162,-0.03,0,2,3,3,1
2414,63175,2.67,0,8,9,13,1
2415,63176,-1.01,0,0,1,1,1
2416,63208,6.48,0,17,18,32,1
2417,63252,12.56,1,24,25,44,0
2418,63257,0.95,0,4,5,5,1
2419,63265,1.87,0,6,7,8,1
2420,63307,9.18,0,23,24,42,1
2421,63327,4.45,0,12,13,20,1
2422,63356,6.11,0,16,17,29,1
2423,63394,6.67,0,18,19,38,1
2424,63415,4.94,0,13,14,21,1
2425,63438,5.37,0,14,15,23,1
2426,63439,-1.01,0,0,1,1,1
2427,63468,7.76,0,19,20,29,1
2428,63480,3.83,0,10,11,12,1
2429,63489,2.91,0,8,9,9,1
2430,63491,-0.52,0,1,2,2,1
2431,63538,6.13,0,18,19,47,1
2432,63560,6.53,0,16,17,22,1
2433,63580,4.45,0,12,13,20,1
2434,63586,0.89,0,4,5,6,1
2435,63599,3.77,0,10,11,13,1
2436,63604,0.95,0,4,5,5,1
2437,63626,7.08,0,17,18,22,1
2438,63634,1.32,0,5,6,8,1
2439,63683,7.66,0,21,22,49,1
2440,63717,5.81,0,16,17,34,1
2441,63732,3.1,0,9,10,15,1
2442,63757,6.35,0,16,17,25,1
2443,63761,0.46,0,3,4,4,1
2444,63778,4.63,0,12,13,17,1
2445,63792,3.71,0,10,11,14,1
2446,63802,2.3,0,7,8,10,1
2447,63822,5.0,0,13,14,20,1
2448,63863,8.14,0,21,22,41,1
2449,63874,3.34,0,9,10,11,1
2450,63881,1.38,0,5,6,7,1
2451,63907,4.64,0,13,14,26,1
2452,63912,0.95,0,4,5,5,1
2453,63936,6.96,0,17,18,24,1
2454,63977,8.14,0,21,22,41,1
2455,63978,-1.01,0,0,1,1,1
2456,64013,7.4,0,19,20,35,1
2457,64016,-0.03,0,2,3,3,1
2458,64051,7.4,0,19,20,35,1
2459,64078,5.68,0,15,16,27,1
2460,64088,1.75,0,6,7,10,1
2461,64112,7.51,0,18,19,24,1
2462,64114,-0.52,0,1,2,2,1
2463,64136,5.43,0,14,15,22,1
2464,64199,7.92,0,23,24,63,1
2465,64217,4.57,0,12,13,18,1
2466,64266,8.21,0,22,23,49,1
2467,64295,8.86,0,21,22,29,1
2468,64322,6.23,0,16,17,27,1
2469,64366,7.41,0,20,21,44,1
2470,64383,5.18,0,13,14,17,1
2471,64390,1.38,0,5,6,7,1
2472,64391,-1.01,0,0,1,1,1
2473,64424,6.42,0,17,18,33,1
2474,64485,6.94,0,21,22,61,1
2475,64488,-0.03,0,2,3,3,1
2476,64595,5.28,0,23,24,107,1
2477,64600,0.95,0,4,5,5,1
2478,64609,2.91,0,8,9,9,1
2479,64673,7.31,0,22,23,64,1
2480,64697,5.86,0,15,16,24,1
2481,64726,6.66,0,17,18,29,1
2482,64789,7.92,0,23,24,63,1
2483,64828,7.71,0,20,21,39,1
2484,64860,8.13,0,20,21,32,1
2485,64868,1.87,0,6,7,8,1
2486,64881,3.77,0,10,11,13,1
2487,64949,7.62,0,23,24,68,1
2488,64967,4.57,0,12,13,18,1
2489,64988,4.94,0,13,14,21,1
2490,64993,0.95,0,4,5,5,1
2491,64995,-0.52,0,1,2,2,1
2492,65012,2.98,0,9,10,17,1
2493,65047,8.5,0,21,22,35,1
2494,65054,1.93,0,6,7,7,1
2495,65055,-1.01,0,0,1,1,1
2496,65070,3.65,0,10,11,15,1
2497,65073,-0.03,0,2,3,3,1
2498,65078,0.95,0,4,5,5,1
2499,65119,8.14,0,21,22,41,1
2500,65125,1.44,0,5,6,6,1
2501,65137,3.28,0,9,10,12,1
2502,65157,5.55,0,14,15,20,1
2503,65166,1.81,0,6,7,9,1
2504,65175,2.91,0,8,9,9,1
2505,65214,9.36,0,23,24,39,1
2506,65240,6.84,0,17,18,26,1
2507,65289,8.21,0,22,23,49,1
2508,65294,0.95,0,4,5,5,1
2509,65363,7.56,0,23,24,69,1
2510,65366,-0.03,0,2,3,3,1
2511,65394,5.62,0,15,16,28,1
2512,65415,6.59,0,16,17,21,1
2513,65419,0.46,0,3,4,4,1
2514,65421,-0.52,0,1,2,2,1
2515,65498,7.08,0,23,24,77,1
2516,65515,5.73,0,14,15,17,1
2517,65516,-1.01,0,0,1,1,1
2518,65523,1.93,0,6,7,7,1
2519,65563,7.1,0,19,20,40,1
2520,65599,6.24,0,17,18,36,1
2521,65617,4.57,0,12,13,18,1
2522,65624,1.38,0,5,6,7,1
2523,65680,7.24,0,21,22,56,1
2524,65681,-1.01,0,0,1,1,1
2525,65693,3.28,0,9,10,12,1
2526,65700,1.38,0,5,6,7,1
2527,65725,6.9,0,17,18,25,1
2528,65738,3.77,0,10,11,13,1
2529,65756,4.02,0,11,12,18,1
2530,65787,6.54,0,17,18,31,1
2531,65847,7.0,0,21,22,60,1
2532,65871,6.96,0,17,18,24,1
2533,65906,7.4,0,19,20,35,1
2534,65985,10.46,1,24,25,79,0
2535,65986,-1.01,0,0,1,1,1
2536,66040,7.36,0,21,22,54,1
2537,66048,1.87,0,6,7,8,1
2538,66111,11.42,1,24,25,63,0
2539,66170,7.61,0,22,23,59,1
2540,66235,7.25,0,22,23,65,1
2541,66263,6.17,0,16,17,28,1
2542,66276,3.77,0,10,11,13,1
2543,66298,5.98,0,15,16,22,1
2544,66329,7.64,0,19,20,31,1
2545,66338,1.81,0,6,7,9,1
2546,66342,0.46,0,3,4,4,1
2547,66349,1.93,0,6,7,7,1
2548,66363,3.71,0,10,11,14,1
2549,66385,5.98,0,15,16,22,1
2550,66431,7.84,0,21,22,46,1
2551,66435,0.46,0,3,4,4,1
2552,66440,0.4,0,3,4,5,1
2553,66470,6.05,0,16,17,30,1
2554,66478,2.42,0,7,8,8,1
2555,66513,7.95,0,20,21,35,1
2556,66539,5.74,0,15,16,26,1
2557,66561,5.43,0,14,15,22,1
2558,66589,4.52,0,13,14,28,1
2559,66594,0.95,0,4,5,5,1
2560,66607,3.22,0,9,10,13,1
2561,66635,7.82,0,19,20,28,1
2562,66672,8.38,0,21,22,37,1
2563,66677,0.95,0,4,5,5,1
2564,66687,2.3,0,7,8,10,1
2565,66693,1.44,0,5,6,6,1
2566,66710,5.73,0,14,15,17,1
2567,66731,4.94,0,13,14,21,1
2568,66735,0.46,0,3,4,4,1
2569,66754,5.61,0,14,15,19,1
2570,66763,2.36,0,7,8,9,1
2571,66785,6.53,0,16,17,22,1
2572,66786,-1.01,0,0,1,1,1
2573,66842,7.79,0,22,23,56,1
2574,66880,8.87,0,22,23,38,1
2575,66884,0.46,0,3,4,4,1
2576,66892,1.32,0,5,6,8,1
2577,66931,9.36,0,23,24,39,1
2578,66956,5.8,0,15,16,25,1
2579,66967,2.79,0,8,9,11,1
2580,66997,6.05,0,16,17,30,1
2581,67053,7.24,0,21,22,56,1
2582,67065,3.28,0,9,10,12,1
2583,67076,3.34,0,9,10,11,1
2584,67085,1.81,0,6,7,9,1
2585,67103,4.02,0,11,12,18,1
2586,67132,8.86,0,21,22,29,1
2587,67144,3.28,0,9,10,12,1
2588,67169,5.25,0,14,15,25,1
2589,67170,-1.01,0,0,1,1,1
2590,67190,6.1,0,15,16,20,1
2591,67226,6.79,0,18,19,36,1
2592,67286,6.45,0,20,21,60,1
2593,67303,4.63,0,12,13,17,1
2594,67307,-0.09,0,2,3,4,1
2595,67351,7.96,0,21,22,44,1
2596,67366,4.2,0,11,12,15,1
2597,67384,6.22,0,15,16,18,1
2598,67427,8.57,0,22,23,43,1
2599,67437,3.4,0,9,10,10,1
2600,67443,1.44,0,5,6,6,1
2601,67509,7.74,0,23,24,66,1
2602,67517,1.87,0,6,7,8,1
2603,67553,7.34,0,19,20,36,1
2604,67571,5.67,0,14,15,18,1
2605,67572,-1.01,0,0,1,1,1
2606,67574,-0.52,0,1,2,2,1
2607,67577,-0.03,0,2,3,3,1
2608,67583,0.89,0,4,5,6,1
2609,67592,2.36,0,7,8,9,1
2610,67594,-0.52,0,1,2,2,1
2611,67612,5.67,0,14,15,18,1
2612,67683,10.94,1,24,25,71,0
2613,67687,0.46,0,3,4,4,1
2614,67738,8.64,0,23,24,51,1
2615,67751,3.77,0,10,11,13,1
2616,67813,7.98,0,23,24,62,1
2617,67847,5.81,0,16,17,34,1
2618,67863,4.14,0,11,12,16,1
2619,67900,7.83,0,20,21,37,1
2620,67959,7.61,0,22,23,59,1
2621,68001,7.53,0,20,21,42,1
2622,68035,8.56,0,21,22,34,1
2623,68075,8.2,0,21,22,40,1
2624,68083,1.87,0,6,7,8,1
2625,68100,5.18,0,13,14,17,1
2626,68180,10.4,1,24,25,80,0
2627,68185,0.4,0,3,4,5,1
2628,68257,6.83,0,22,23,72,1
2629,68283,6.29,0,16,17,26,1
2630,68328,7.35,0,20,21,45,1
2631,68392,7.31,0,22,23,64,1
2632,68417,4.7,0,13,14,25,1
2633,68418,-1.01,0,0,1,1,1
2634,68445,2.38,0,9,10,27,1
2635,68477,6.48,0,17,18,32,1
2636,68520,7.47,0,20,21,43,1
2637,68568,12.32,1,24,25,48,0
2638,68580,2.73,0,8,9,12,1
2639,68581,-1.01,0,0,1,1,1
2640,68587,1.44,0,5,6,6,1
2641,68630,8.02,0,21,22,43,1
2642,68635,0.4,0,3,4,5,1
2643,68661,7.39,0,18,19,26,1
2644,68764,5.52,0,23,24,103,1
2645,68777,2.12,0,7,8,13,1
2646,68824,6.68,0,19,20,47,1
2647,68845,4.94,0,13,14,21,1
2648,68851,1.44,0,5,6,6,1
2649,68895,8.51,0,22,23,44,1
2650,68903,2.42,0,7,8,8,1
2651,69003,5.7,0,23,24,100,1
2652,69033,6.6,0,17,18,30,1
2653,69071,8.87,0,22,23,38,1
2654,69083,3.28,0,9,10,12,1
2655,69090,1.38,0,5,6,7,1
2656,69134,6.86,0,19,20,44,1
2657,69147,3.77,0,10,11,13,1
2658,69193,7.84,0,21,22,46,1
2659,69233,6.0,0,17,18,40,1
2660,69274,8.69,0,22,23,41,1
2661,69289,3.65,0,10,11,15,1
2662,69296,1.38,0,5,6,7,1
2663,69313,5.18,0,13,14,17,1
2664,69340,5.68,0,15,16,27,1
2665,69341,-1.01,0,0,1,1,1
2666,69389,7.17,0,20,21,48,1
2667,69397,1.87,0,6,7,8,1
2668,69444,8.33,0,22,23,47,1
2669,69464,3.35,0,10,11,20,1
2670,69497,7.52,0,19,20,33,1
2671,69563,7.74,0,23,24,66,1
2672,69574,2.24,0,7,8,11,1
2673,69602,6.72,0,17,18,28,1
2674,69675,10.82,1,24,25,73,0
2675,69680,0.95,0,4,5,5,1
2676,69739,7.06,0,21,22,59,1
2677,69795,8.34,0,23,24,56,1
2678,69796,-1.01,0,0,1,1,1
2679,69821,6.35,0,16,17,25,1
2680,69838,2.98,0,9,10,17,1
2681,69861,5.92,0,15,16,23,1
2682,69929,11.12,1,24,25,68,0
2683,69941,3.28,0,9,10,12,1
2684,69951,2.85,0,8,9,10,1
2685,69953,-0.52,0,1,2,2,1
2686,69983,8.25,0,20,21,30,1
2687,70003,5.55,0,14,15,20,1
2688,70029,5.74,0,15,16,26,1
2689,70051,6.53,0,16,17,22,1
2690,70070,4.51,0,12,13,19,1
2691,70095,5.8,0,15,16,25,1
2692,70123,3.97,0,12,13,28,1
2693,70145,5.43,0,14,15,22,1
2694,70199,11.96,1,24,25,54,0
2695,70227,7.27,0,18,19,28,1
2696,70231,0.46,0,3,4,4,1
