episode,env_steps,ep_reward,win,safe_revealed,total_safe,ep_actions,mine_hit
4759,61355,2.42,0,7,8,8,1
4760,61376,8.79,0,20,21,21,1
4761,61381,0.95,0,4,5,5,1
4762,61402,8.79,0,20,21,21,1
4763,61404,-0.52,0,1,2,2,1
4764,61415,3.89,0,10,11,11,1
4765,61419,0.46,0,3,4,4,1
4766,61420,-1.01,0,0,1,1,1
4767,61439,7.81,0,18,19,19,1
4768,61444,0.95,0,4,5,5,1
4769,61453,2.91,0,8,9,9,1
4770,61454,-1.01,0,0,1,1,1
4771,61474,8.3,0,19,20,20,1
4772,61487,4.87,0,12,13,13,1
4773,61492,0.95,0,4,5,5,1
4774,61512,8.3,0,19,20,20,1
4775,61525,4.87,0,12,13,13,1
4776,61537,4.38,0,11,12,12,1
4777,61557,8.3,0,19,20,20,1
4778,61581,13.76,1,24,25,24,0
4779,61595,5.36,0,13,14,14,1
4780,61597,-0.52,0,1,2,2,1
4781,61602,0.95,0,4,5,5,1
4782,61605,-0.03,0,2,3,3,1
4783,61623,7.32,0,17,18,18,1
4784,61635,4.38,0,11,12,12,1
4785,61651,6.34,0,15,16,16,1
4786,61673,9.28,0,21,22,22,1
4787,61693,8.3,0,19,20,20,1
4788,61697,0.46,0,3,4,4,1
4789,61707,3.4,0,9,10,10,1
4790,61708,-1.01,0,0,1,1,1
4791,61720,4.38,0,11,12,12,1
4792,61742,9.28,0,21,22,22,1
4793,61747,0.95,0,4,5,5,1
4794,61748,-1.01,0,0,1,1,1
4795,61750,-0.52,0,1,2,2,1
4796,61762,4.38,0,11,12,12,1
4797,61786,13.76,1,24,25,24,0
4798,61806,8.3,0,19,20,20,1
4799,61819,4.87,0,12,13,13,1
4800,61829,3.4,0,9,10,10,1
4801,61840,3.89,0,10,11,11,1
4802,61854,5.36,0,13,14,14,1
4803,61870,6.34,0,15,16,16,1
4804,61891,8.79,0,20,21,21,1
4805,61900,2.91,0,8,9,9,1
4806,61912,4.38,0,11,12,12,1
4807,61929,6.83,0,16,17,17,1
4808,61937,2.42,0,7,8,8,1
4809,61958,8.79,0,20,21,21,1
4810,61963,0.95,0,4,5,5,1
4811,61971,2.42,0,7,8,8,1
4812,61991,8.3,0,19,20,20,1
4813,62006,5.85,0,14,15,15,1
4814,62007,-1.01,0,0,1,1,1
4815,62022,5.85,0,14,15,15,1
4816,62028,1.44,0,5,6,6,1
4817,62043,5.85,0,14,15,15,1
4818,62064,8.79,0,20,21,21,1
4819,62069,0.95,0,4,5,5,1
4820,62082,4.87,0,12,13,13,1
4821,62101,7.81,0,18,19,19,1
4822,62103,-0.52,0,1,2,2,1
4823,62110,1.93,0,6,7,7,1
4824,62125,5.85,0,14,15,15,1
4825,62126,-1.01,0,0,1,1,1
4826,62142,6.34,0,15,16,16,1
4827,62151,2.91,0,8,9,9,1
4828,62155,0.46,0,3,4,4,1
4829,62166,3.89,0,10,11,11,1
4830,62179,4.87,0,12,13,13,1
4831,62198,7.81,0,18,19,19,1
4832,62210,4.38,0,11,12,12,1
4833,62227,6.83,0,16,17,17,1
4834,62236,2.91,0,8,9,9,1
4835,62238,-0.52,0,1,2,2,1
4836,62250,4.38,0,11,12,12,1
4837,62260,3.4,0,9,10,10,1
4838,62276,6.34,0,15,16,16,1
4839,62286,3.4,0,9,10,10,1
4840,62299,4.87,0,12,13,13,1
4841,62316,6.83,0,16,17,17,1
4842,62322,1.44,0,5,6,6,1
4843,62338,6.34,0,15,16,16,1
4844,62354,6.34,0,15,16,16,1
4845,62355,-1.01,0,0,1,1,1
4846,62358,-0.03,0,2,3,3,1
4847,62379,8.79,0,20,21,21,1
4848,62387,2.42,0,7,8,8,1
4849,62411,13.76,1,24,25,24,0
4850,62435,10.26,0,23,24,24,1
4851,62459,10.26,0,23,24,24,1
4852,62483,10.26,0,23,24,24,1
4853,62504,8.79,0,20,21,21,1
4854,62519,5.85,0,14,15,15,1
4855,62523,0.46,0,3,4,4,1
4856,62536,4.87,0,12,13,13,1
4857,62546,3.4,0,9,10,10,1
4858,62563,6.83,0,16,17,17,1
4859,62584,8.79,0,20,21,21,1
4860,62608,10.26,0,23,24,24,1
4861,62619,3.89,0,10,11,11,1
4862,62638,7.81,0,18,19,19,1
4863,62654,6.34,0,15,16,16,1
4864,62676,9.28,0,21,22,22,1
4865,62699,9.77,0,22,23,23,1
4866,62716,6.83,0,16,17,17,1
4867,62726,3.4,0,9,10,10,1
4868,62733,1.93,0,6,7,7,1
4869,62746,4.87,0,12,13,13,1
4870,62756,3.4,0,9,10,10,1
4871,62776,8.3,0,19,20,20,1
4872,62800,10.26,0,23,24,24,1
4873,62814,5.36,0,13,14,14,1
4874,62816,-0.52,0,1,2,2,1
4875,62837,8.79,0,20,21,21,1
4876,62859,9.28,0,21,22,22,1
4877,62868,2.91,0,8,9,9,1
4878,62869,-1.01,0,0,1,1,1
4879,62871,-0.52,0,1,2,2,1
4880,62885,5.36,0,13,14,14,1
4881,62904,7.81,0,18,19,19,1
4882,62907,-0.03,0,2,3,3,1
4883,62927,8.3,0,19,20,20,1
4884,62951,13.76,1,24,25,24,0
4885,62966,5.85,0,14,15,15,1
4886,62981,5.85,0,14,15,15,1
4887,62999,7.32,0,17,18,18,1
4888,63017,7.32,0,17,18,18,1
4889,63041,13.76,1,24,25,24,0
4890,63056,5.85,0,14,15,15,1
4891,63073,6.83,0,16,17,17,1
4892,63081,2.42,0,7,8,8,1
4893,63105,10.26,0,23,24,24,1
4894,63112,1.93,0,6,7,7,1
4895,63124,4.38,0,11,12,12,1
4896,63140,6.34,0,15,16,16,1
4897,63152,4.38,0,11,12,12,1
4898,63163,3.89,0,10,11,11,1
4899,63172,2.91,0,8,9,9,1
4900,63180,2.42,0,7,8,8,1
4901,63202,9.28,0,21,22,22,1
4902,63224,9.28,0,21,22,22,1
4903,63241,6.83,0,16,17,17,1
4904,63250,2.91,0,8,9,9,1
4905,63271,8.79,0,20,21,21,1
4906,63275,0.46,0,3,4,4,1
4907,63286,3.89,0,10,11,11,1
4908,63297,3.89,0,10,11,11,1
4909,63298,-1.01,0,0,1,1,1
4910,63313,5.85,0,14,15,15,1
4911,63322,2.91,0,8,9,9,1
4912,63342,8.3,0,19,20,20,1
4913,63344,-0.52,0,1,2,2,1
4914,63366,9.28,0,21,22,22,1
4915,63367,-1.01,0,0,1,1,1
4916,63370,-0.03,0,2,3,3,1
4917,63389,7.81,0,18,19,19,1
4918,63396,1.93,0,6,7,7,1
4919,63405,2.91,0,8,9,9,1
4920,63412,1.93,0,6,7,7,1
4921,63417,0.95,0,4,5,5,1
4922,63428,3.89,0,10,11,11,1
4923,63432,0.46,0,3,4,4,1
4924,63445,4.87,0,12,13,13,1
4925,63455,3.4,0,9,10,10,1
4926,63479,13.76,1,24,25,24,0
4927,63486,1.93,0,6,7,7,1
4928,63510,10.26,0,23,24,24,1
4929,63513,-0.03,0,2,3,3,1
4930,63534,8.79,0,20,21,21,1
4931,63557,9.77,0,22,23,23,1
4932,63568,3.89,0,10,11,11,1
4933,63588,8.3,0,19,20,20,1
4934,63612,10.26,0,23,24,24,1
4935,63622,3.4,0,9,10,10,1
4936,63627,0.95,0,4,5,5,1
4937,63645,7.32,0,17,18,18,1
4938,63651,1.44,0,5,6,6,1
4939,63667,6.34,0,15,16,16,1
4940,63672,0.95,0,4,5,5,1
4941,63695,9.77,0,22,23,23,1
4942,63717,9.28,0,21,22,22,1
4943,63739,9.28,0,21,22,22,1
4944,63763,10.26,0,23,24,24,1
4945,63779,6.34,0,15,16,16,1
4946,63785,1.44,0,5,6,6,1
4947,63789,0.46,0,3,4,4,1
4948,63794,0.95,0,4,5,5,1
4949,63817,9.77,0,22,23,23,1
4950,63833,6.34,0,15,16,16,1
4951,63842,2.91,0,8,9,9,1
4952,63866,13.76,1,24,25,24,0
4953,63888,9.28,0,21,22,22,1
4954,63909,8.79,0,20,21,21,1
4955,63913,0.46,0,3,4,4,1
4956,63937,13.76,1,24,25,24,0
4957,63956,7.81,0,18,19,19,1
4958,63965,2.91,0,8,9,9,1
4959,63977,4.38,0,11,12,12,1
4960,63999,9.28,0,21,22,22,1
4961,64023,10.26,0,23,24,24,1
4962,64031,2.42,0,7,8,8,1
4963,64043,4.38,0,11,12,12,1
4964,64060,6.83,0,16,17,17,1
4965,64081,8.79,0,20,21,21,1
4966,64098,6.83,0,16,17,17,1
4967,64101,-0.03,0,2,3,3,1
4968,64119,7.32,0,17,18,18,1
4969,64143,13.76,1,24,25,24,0
4970,64164,8.79,0,20,21,21,1
4971,64165,-1.01,0,0,1,1,1
4972,64174,2.91,0,8,9,9,1
4973,64175,-1.01,0,0,1,1,1
4974,64197,9.28,0,21,22,22,1
4975,64218,8.79,0,20,21,21,1
4976,64220,-0.52,0,1,2,2,1
4977,64231,3.89,0,10,11,11,1
4978,64239,2.42,0,7,8,8,1
4979,64255,6.34,0,15,16,16,1
4980,64258,-0.03,0,2,3,3,1
4981,64279,8.79,0,20,21,21,1
4982,64303,10.26,0,23,24,24,1
4983,64316,4.87,0,12,13,13,1
4984,64328,4.38,0,11,12,12,1
4985,64343,5.85,0,14,15,15,1
4986,64344,-1.01,0,0,1,1,1
4987,64358,5.36,0,13,14,14,1
4988,64382,13.76,1,24,25,24,0
4989,64398,6.34,0,15,16,16,1
4990,64407,2.91,0,8,9,9,1
4991,64424,6.83,0,16,17,17,1
4992,64439,5.85,0,14,15,15,1
4993,64455,6.34,0,15,16,16,1
4994,64467,4.38,0,11,12,12,1
4995,64473,1.44,0,5,6,6,1
4996,64486,4.87,0,12,13,13,1
4997,64510,10.26,0,23,24,24,1
4998,64512,-0.52,0,1,2,2,1
4999,64536,13.76,1,24,25,24,0
5000,64557,8.79,0,20,21,21,1
5001,64563,1.44,0,5,6,6,1
5002,64580,6.83,0,16,17,17,1
5003,64599,7.81,0,18,19,19,1
5004,64606,1.93,0,6,7,7,1
5005,64618,4.38,0,11,12,12,1
5006,64623,0.95,0,4,5,5,1
5007,64635,4.38,0,11,12,12,1
5008,64639,0.46,0,3,4,4,1
5009,64653,5.36,0,13,14,14,1
5010,64659,1.44,0,5,6,6,1
5011,64667,2.42,0,7,8,8,1
5012,64668,-1.01,0,0,1,1,1
5013,64677,2.91,0,8,9,9,1
5014,64701,10.26,0,23,24,24,1
5015,64720,7.81,0,18,19,19,1
5016,64731,3.89,0,10,11,11,1
5017,64733,-0.52,0,1,2,2,1
5018,64742,2.91,0,8,9,9,1
5019,64748,1.44,0,5,6,6,1
5020,64765,6.83,0,16,17,17,1
5021,64777,4.38,0,11,12,12,1
5022,64784,1.93,0,6,7,7,1
5023,64797,4.87,0,12,13,13,1
5024,64799,-0.52,0,1,2,2,1
5025,64817,7.32,0,17,18,18,1
5026,64841,13.76,1,24,25,24,0
5027,64846,0.95,0,4,5,5,1
5028,64869,9.77,0,22,23,23,1
5029,64877,2.42,0,7,8,8,1
5030,64878,-1.01,0,0,1,1,1
5031,64893,5.85,0,14,15,15,1
5032,64917,10.26,0,23,24,24,1
5033,64934,6.83,0,16,17,17,1
5034,64953,7.81,0,18,19,19,1
5035,64961,2.42,0,7,8,8,1
5036,64985,10.26,0,23,24,24,1
5037,65000,5.85,0,14,15,15,1
5038,65012,4.38,0,11,12,12,1
5039,65022,3.4,0,9,10,10,1
5040,65032,3.4,0,9,10,10,1
5041,65054,9.28,0,21,22,22,1
5042,65077,9.77,0,22,23,23,1
5043,65084,1.93,0,6,7,7,1
5044,65092,2.42,0,7,8,8,1
5045,65101,2.91,0,8,9,9,1
5046,65103,-0.52,0,1,2,2,1
5047,65115,4.38,0,11,12,12,1
5048,65123,2.42,0,7,8,8,1
5049,65125,-0.52,0,1,2,2,1
5050,65130,0.95,0,4,5,5,1
5051,65141,3.89,0,10,11,11,1
5052,65146,0.95,0,4,5,5,1
5053,65161,5.85,0,14,15,15,1
5054,65182,8.79,0,20,21,21,1
5055,65184,-0.52,0,1,2,2,1
5056,65192,2.42,0,7,8,8,1
5057,65212,8.3,0,19,20,20,1
5058,65218,1.44,0,5,6,6,1
5059,65235,6.83,0,16,17,17,1
5060,65259,10.26,0,23,24,24,1
5061,65269,3.4,0,9,10,10,1
5062,65280,3.89,0,10,11,11,1
5063,65297,6.83,0,16,17,17,1
5064,65309,4.38,0,11,12,12,1
5065,65327,7.32,0,17,18,18,1
5066,65339,4.38,0,11,12,12,1
5067,65343,0.46,0,3,4,4,1
5068,65349,1.44,0,5,6,6,1
5069,65373,13.76,1,24,25,24,0
5070,65388,5.85,0,14,15,15,1
5071,65391,-0.03,0,2,3,3,1
5072,65409,7.32,0,17,18,18,1
5073,65425,6.34,0,15,16,16,1
5074,65442,6.83,0,16,17,17,1
5075,65449,1.93,0,6,7,7,1
5076,65453,0.46,0,3,4,4,1
5077,65461,2.42,0,7,8,8,1
5078,65467,1.44,0,5,6,6,1
5079,65480,4.87,0,12,13,13,1
5080,65485,0.95,0,4,5,5,1
5081,65492,1.93,0,6,7,7,1
5082,65505,4.87,0,12,13,13,1
5083,65525,8.3,0,19,20,20,1
5084,65527,-0.52,0,1,2,2,1
5085,65549,9.28,0,21,22,22,1
5086,65556,1.93,0,6,7,7,1
5087,65566,3.4,0,9,10,10,1
5088,65568,-0.52,0,1,2,2,1
5089,65572,0.46,0,3,4,4,1
5090,65585,4.87,0,12,13,13,1
5091,65608,9.77,0,22,23,23,1
5092,65614,1.44,0,5,6,6,1
5093,65631,6.83,0,16,17,17,1
5094,65655,10.26,0,23,24,24,1
5095,65672,6.83,0,16,17,17,1
5096,65682,3.4,0,9,10,10,1
5097,65689,1.93,0,6,7,7,1
5098,65690,-1.01,0,0,1,1,1
5099,65692,-0.52,0,1,2,2,1
5100,65694,-0.52,0,1,2,2,1
5101,65699,0.95,0,4,5,5,1
5102,65715,6.34,0,15,16,16,1
5103,65732,6.83,0,16,17,17,1
5104,65736,0.46,0,3,4,4,1
5105,65747,3.89,0,10,11,11,1
5106,65750,-0.03,0,2,3,3,1
5107,65759,2.91,0,8,9,9,1
5108,65764,0.95,0,4,5,5,1
5109,65772,2.42,0,7,8,8,1
5110,65788,6.34,0,15,16,16,1
5111,65792,0.46,0,3,4,4,1
5112,65806,5.36,0,13,14,14,1
5113,65808,-0.52,0,1,2,2,1
5114,65820,4.38,0,11,12,12,1
5115,65825,0.95,0,4,5,5,1
5116,65840,5.85,0,14,15,15,1
5117,65847,1.93,0,6,7,7,1
5118,65852,0.95,0,4,5,5,1
5119,65870,7.32,0,17,18,18,1
5120,65887,6.83,0,16,17,17,1
5121,65898,3.89,0,10,11,11,1
5122,65903,0.95,0,4,5,5,1
5123,65927,13.76,1,24,25,24,0
5124,65928,-1.01,0,0,1,1,1
5125,65950,9.28,0,21,22,22,1
5126,65957,1.93,0,6,7,7,1
5127,65966,2.91,0,8,9,9,1
5128,65967,-1.01,0,0,1,1,1
5129,65986,7.81,0,18,19,19,1
5130,65989,-0.03,0,2,3,3,1
5131,66012,9.77,0,22,23,23,1
5132,66023,3.89,0,10,11,11,1
5133,66024,-1.01,0,0,1,1,1
5134,66039,5.85,0,14,15,15,1
5135,66046,1.93,0,6,7,7,1
5136,66066,8.3,0,19,20,20,1
5137,66072,1.44,0,5,6,6,1
5138,66092,8.3,0,19,20,20,1
5139,66105,4.87,0,12,13,13,1
5140,66129,10.26,0,23,24,24,1
5141,66147,7.32,0,17,18,18,1
5142,66169,9.28,0,21,22,22,1
5143,66180,3.89,0,10,11,11,1
5144,66191,3.89,0,10,11,11,1
5145,66196,0.95,0,4,5,5,1
5146,66207,3.89,0,10,11,11,1
5147,66219,4.38,0,11,12,12,1
5148,66232,4.87,0,12,13,13,1
5149,66242,3.4,0,9,10,10,1
5150,66247,0.95,0,4,5,5,1
5151,66265,7.32,0,17,18,18,1
5152,66270,0.95,0,4,5,5,1
5153,66284,5.36,0,13,14,14,1
5154,66303,7.81,0,18,19,19,1
5155,66322,7.81,0,18,19,19,1
5156,66333,3.89,0,10,11,11,1
5157,66348,5.85,0,14,15,15,1
5158,66366,7.32,0,17,18,18,1
5159,66388,9.28,0,21,22,22,1
5160,66412,13.76,1,24,25,24,0
5161,66429,6.83,0,16,17,17,1
5162,66442,4.87,0,12,13,13,1
5163,66456,5.36,0,13,14,14,1
5164,66459,-0.03,0,2,3,3,1
5165,66477,7.32,0,17,18,18,1
5166,66483,1.44,0,5,6,6,1
5167,66499,6.34,0,15,16,16,1
5168,66516,6.83,0,16,17,17,1
5169,66526,3.4,0,9,10,10,1
5170,66533,1.93,0,6,7,7,1
5171,66537,0.46,0,3,4,4,1
5172,66553,6.34,0,15,16,16,1
5173,66559,1.44,0,5,6,6,1
5174,66562,-0.03,0,2,3,3,1
5175,66583,8.79,0,20,21,21,1
5176,66588,0.95,0,4,5,5,1
5177,66611,9.77,0,22,23,23,1
5178,66626,5.85,0,14,15,15,1
5179,66637,3.89,0,10,11,11,1
5180,66657,8.3,0,19,20,20,1
5181,66660,-0.03,0,2,3,3,1
5182,66684,10.26,0,23,24,24,1
5183,66696,4.38,0,11,12,12,1
5184,66711,5.85,0,14,15,15,1
5185,66732,8.79,0,20,21,21,1
5186,66743,3.89,0,10,11,11,1
5187,66763,8.3,0,19,20,20,1
5188,66787,10.26,0,23,24,24,1
5189,66806,7.81,0,18,19,19,1
5190,66815,2.91,0,8,9,9,1
5191,66835,8.3,0,19,20,20,1
5192,66848,4.87,0,12,13,13,1
5193,66868,8.3,0,19,20,20,1
5194,66871,-0.03,0,2,3,3,1
5195,66881,3.4,0,9,10,10,1
5196,66897,6.34,0,15,16,16,1
5197,66921,13.76,1,24,25,24,0
5198,66939,7.32,0,17,18,18,1
5199,66943,0.46,0,3,4,4,1
5200,66960,6.83,0,16,17,17,1
5201,66984,10.26,0,23,24,24,1
5202,67004,8.3,0,19,20,20,1
5203,67026,9.28,0,21,22,22,1
5204,67039,4.87,0,12,13,13,1
5205,67048,2.91,0,8,9,9,1
5206,67059,3.89,0,10,11,11,1
5207,67070,3.89,0,10,11,11,1
5208,67075,0.95,0,4,5,5,1
5209,67088,4.87,0,12,13,13,1
5210,67096,2.42,0,7,8,8,1
5211,67100,0.46,0,3,4,4,1
5212,67110,3.4,0,9,10,10,1
5213,67113,-0.03,0,2,3,3,1
5214,67121,2.42,0,7,8,8,1
5215,67144,9.77,0,22,23,23,1
5216,67151,1.93,0,6,7,7,1
5217,67171,8.3,0,19,20,20,1
5218,67184,4.87,0,12,13,13,1
5219,67208,10.26,0,23,24,24,1
5220,67215,1.93,0,6,7,7,1
5221,67220,0.95,0,4,5,5,1
5222,67242,9.28,0,21,22,22,1
5223,67247,0.95,0,4,5,5,1
5224,67258,3.89,0,10,11,11,1
5225,67276,7.32,0,17,18,18,1
5226,67285,2.91,0,8,9,9,1
5227,67294,2.91,0,8,9,9,1
5228,67318,13.76,1,24,25,24,0
5229,67320,-0.52,0,1,2,2,1
5230,67337,6.83,0,16,17,17,1
5231,67356,7.81,0,18,19,19,1
5232,67378,9.28,0,21,22,22,1
5233,67402,13.76,1,24,25,24,0
5234,67407,0.95,0,4,5,5,1
5235,67425,7.32,0,17,18,18,1
5236,67447,9.28,0,21,22,22,1
5237,67448,-1.01,0,0,1,1,1
5238,67455,1.93,0,6,7,7,1
5239,67473,7.32,0,17,18,18,1
5240,67478,0.95,0,4,5,5,1
5241,67483,0.95,0,4,5,5,1
5242,67506,9.77,0,22,23,23,1
5243,67526,8.3,0,19,20,20,1
5244,67528,-0.52,0,1,2,2,1
5245,67548,8.3,0,19,20,20,1
5246,67570,9.28,0,21,22,22,1
5247,67583,4.87,0,12,13,13,1
5248,67594,3.89,0,10,11,11,1
5249,67607,4.87,0,12,13,13,1
5250,67615,2.42,0,7,8,8,1
5251,67631,6.34,0,15,16,16,1
5252,67646,5.85,0,14,15,15,1
5253,67647,-1.01,0,0,1,1,1
5254,67655,2.42,0,7,8,8,1
5255,67660,0.95,0,4,5,5,1
5256,67668,2.42,0,7,8,8,1
5257,67681,4.87,0,12,13,13,1
5258,67689,2.42,0,7,8,8,1
5259,67705,6.34,0,15,16,16,1
5260,67715,3.4,0,9,10,10,1
5261,67729,5.36,0,13,14,14,1
5262,67750,8.79,0,20,21,21,1
5263,67754,0.46,0,3,4,4,1
5264,67776,9.28,0,21,22,22,1
5265,67777,-1.01,0,0,1,1,1
5266,67791,5.36,0,13,14,14,1
5267,67810,7.81,0,18,19,19,1
5268,67825,5.85,0,14,15,15,1
5269,67846,8.79,0,20,21,21,1
5270,67865,7.81,0,18,19,19,1
5271,67868,-0.03,0,2,3,3,1
5272,67871,-0.03,0,2,3,3,1
5273,67892,8.79,0,20,21,21,1
5274,67907,5.85,0,14,15,15,1
5275,67916,2.91,0,8,9,9,1
5276,67927,3.89,0,10,11,11,1
5277,67948,8.79,0,20,21,21,1
5278,67961,4.87,0,12,13,13,1
5279,67972,3.89,0,10,11,11,1
5280,67992,8.3,0,19,20,20,1
5281,68010,7.32,0,17,18,18,1
5282,68018,2.42,0,7,8,8,1
5283,68033,5.85,0,14,15,15,1
5284,68034,-1.01,0,0,1,1,1
5285,68042,2.42,0,7,8,8,1
5286,68051,2.91,0,8,9,9,1
5287,68073,9.28,0,21,22,22,1
5288,68080,1.93,0,6,7,7,1
5289,68086,1.44,0,5,6,6,1
5290,68089,-0.03,0,2,3,3,1
5291,68104,5.85,0,14,15,15,1
5292,68128,13.76,1,24,25,24,0
5293,68146,7.32,0,17,18,18,1
5294,68157,3.89,0,10,11,11,1
5295,68177,8.3,0,19,20,20,1
5296,68182,0.95,0,4,5,5,1
5297,68204,9.28,0,21,22,22,1
5298,68217,4.87,0,12,13,13,1
5299,68238,8.79,0,20,21,21,1
5300,68262,10.26,0,23,24,24,1
5301,68279,6.83,0,16,17,17,1
5302,68301,9.28,0,21,22,22,1
5303,68302,-1.01,0,0,1,1,1
5304,68321,7.81,0,18,19,19,1
5305,68322,-1.01,0,0,1,1,1
5306,68342,8.3,0,19,20,20,1
5307,68353,3.89,0,10,11,11,1
5308,68366,4.87,0,12,13,13,1
5309,68383,6.83,0,16,17,17,1
5310,68388,0.95,0,4,5,5,1
5311,68407,7.81,0,18,19,19,1
5312,68414,1.93,0,6,7,7,1
5313,68433,7.81,0,18,19,19,1
5314,68447,5.36,0,13,14,14,1
5315,68462,5.85,0,14,15,15,1
5316,68469,1.93,0,6,7,7,1
5317,68476,1.93,0,6,7,7,1
5318,68499,9.77,0,22,23,23,1
5319,68521,9.28,0,21,22,22,1
5320,68522,-1.01,0,0,1,1,1
5321,68531,2.91,0,8,9,9,1
5322,68536,0.95,0,4,5,5,1
5323,68552,6.34,0,15,16,16,1
5324,68558,1.44,0,5,6,6,1
5325,68580,9.28,0,21,22,22,1
5326,68588,2.42,0,7,8,8,1
5327,68590,-0.52,0,1,2,2,1
5328,68607,6.83,0,16,17,17,1
5329,68618,3.89,0,10,11,11,1
5330,68623,0.95,0,4,5,5,1
5331,68634,3.89,0,10,11,11,1
5332,68653,7.81,0,18,19,19,1
5333,68666,4.87,0,12,13,13,1
5334,68673,1.93,0,6,7,7,1
5335,68689,6.34,0,15,16,16,1
5336,68706,6.83,0,16,17,17,1
5337,68707,-1.01,0,0,1,1,1
5338,68728,8.79,0,20,21,21,1
5339,68744,6.34,0,15,16,16,1
5340,68762,7.32,0,17,18,18,1
5341,68782,8.3,0,19,20,20,1
5342,68800,7.32,0,17,18,18,1
5343,68821,8.79,0,20,21,21,1
5344,68834,4.87,0,12,13,13,1
5345,68853,7.81,0,18,19,19,1
5346,68861,2.42,0,7,8,8,1
5347,68862,-1.01,0,0,1,1,1
5348,68878,6.34,0,15,16,16,1
5349,68895,6.83,0,16,17,17,1
5350,68899,0.46,0,3,4,4,1
5351,68901,-0.52,0,1,2,2,1
5352,68918,6.83,0,16,17,17,1
5353,68937,7.81,0,18,19,19,1
5354,68958,8.79,0,20,21,21,1
5355,68968,3.4,0,9,10,10,1
5356,68976,2.42,0,7,8,8,1
5357,68991,5.85,0,14,15,15,1
5358,69009,7.32,0,17,18,18,1
5359,69024,5.85,0,14,15,15,1
5360,69026,-0.52,0,1,2,2,1
5361,69044,7.32,0,17,18,18,1
5362,69054,3.4,0,9,10,10,1
5363,69066,4.38,0,11,12,12,1
5364,69081,5.85,0,14,15,15,1
5365,69087,1.44,0,5,6,6,1
5366,69101,5.36,0,13,14,14,1
5367,69125,13.76,1,24,25,24,0
5368,69129,0.46,0,3,4,4,1
5369,69141,4.38,0,11,12,12,1
5370,69154,4.87,0,12,13,13,1
5371,69159,0.95,0,4,5,5,1
5372,69162,-0.03,0,2,3,3,1
5373,69178,6.34,0,15,16,16,1
5374,69183,0.95,0,4,5,5,1
5375,69185,-0.52,0,1,2,2,1
5376,69198,4.87,0,12,13,13,1
5377,69203,0.95,0,4,5,5,1
5378,69215,4.38,0,11,12,12,1
5379,69231,6.34,0,15,16,16,1
5380,69235,0.46,0,3,4,4,1
5381,69239,0.46,0,3,4,4,1
5382,69240,-1.01,0,0,1,1,1
5383,69252,4.38,0,11,12,12,1
5384,69272,8.3,0,19,20,20,1
5385,69273,-1.01,0,0,1,1,1
5386,69274,-1.01,0,0,1,1,1
5387,69298,13.76,1,24,25,24,0
5388,69322,13.76,1,24,25,24,0
5389,69324,-0.52,0,1,2,2,1
5390,69339,5.85,0,14,15,15,1
5391,69352,4.87,0,12,13,13,1
5392,69355,-0.03,0,2,3,3,1
5393,69375,8.3,0,19,20,20,1
5394,69384,2.91,0,8,9,9,1
5395,69406,9.28,0,21,22,22,1
5396,69422,6.34,0,15,16,16,1
5397,69433,3.89,0,10,11,11,1
5398,69453,8.3,0,19,20,20,1
5399,69469,6.34,0,15,16,16,1
5400,69490,8.79,0,20,21,21,1
5401,69497,1.93,0,6,7,7,1
5402,69516,7.81,0,18,19,19,1
5403,69527,3.89,0,10,11,11,1
5404,69540,4.87,0,12,13,13,1
5405,69551,3.89,0,10,11,11,1
5406,69570,7.81,0,18,19,19,1
5407,69576,1.44,0,5,6,6,1
5408,69578,-0.52,0,1,2,2,1
5409,69602,13.76,1,24,25,24,0
5410,69605,-0.03,0,2,3,3,1
5411,69609,0.46,0,3,4,4,1
5412,69627,7.32,0,17,18,18,1
5413,69630,-0.03,0,2,3,3,1
5414,69654,13.76,1,24,25,24,0
5415,69663,2.91,0,8,9,9,1
5416,69676,4.87,0,12,13,13,1
5417,69687,3.89,0,10,11,11,1
5418,69689,-0.52,0,1,2,2,1
5419,69713,13.76,1,24,25,24,0
5420,69732,7.81,0,18,19,19,1
5421,69749,6.83,0,16,17,17,1
5422,69760,3.89,0,10,11,11,1
5423,69766,1.44,0,5,6,6,1
5424,69788,9.28,0,21,22,22,1
5425,69808,8.3,0,19,20,20,1
5426,69820,4.38,0,11,12,12,1
5427,69833,4.87,0,12,13,13,1
5428,69845,4.38,0,11,12,12,1
5429,69850,0.95,0,4,5,5,1
5430,69858,2.42,0,7,8,8,1
5431,69875,6.83,0,16,17,17,1
5432,69890,5.85,0,14,15,15,1
5433,69904,5.36,0,13,14,14,1
5434,69923,7.81,0,18,19,19,1
5435,69925,-0.52,0,1,2,2,1
5436,69934,2.91,0,8,9,9,1
5437,69949,5.85,0,14,15,15,1
5438,69960,3.89,0,10,11,11,1
5439,69983,9.77,0,22,23,23,1
5440,69998,5.85,0,14,15,15,1
5441,70003,0.95,0,4,5,5,1
5442,70017,5.36,0,13,14,14,1
5443,70034,6.83,0,16,17,17,1
5444,70051,6.83,0,16,17,17,1
5445,70065,5.36,0,13,14,14,1
5446,70079,5.36,0,13,14,14,1
5447,70085,1.44,0,5,6,6,1
5448,70089,0.46,0,3,4,4,1
5449,70113,13.76,1,24,25,24,0
5450,70132,7.81,0,18,19,19,1
5451,70150,7.32,0,17,18,18,1
